h3_index,bike_path_length,geometry,main_roads_length,walks_length,green_space_area,service_amenity_count,population_density,distance_to_city_center
875262ce6ffffff,7879.238571580279,"POLYGON ((19.92295981261384 50.01825144472858, 19.91086659501856 50.014958436010886, 19.902753834310843 50.02349063530202, 19.90673257222931 50.035314101160104, 19.918823375127392 50.03860839699714, 19.926937854666857 50.0300779404046, 19.92295981261384 50.01825144472858, 19.92295981261384 50.01825144472858))",10524.37943642364,252388.71149010153,539911.9987042793,978,14876842099.756027,9806.021548865645
875262d56ffffff,4234.248202547906,"POLYGON ((20.092504577928185 50.03219164111059, 20.080402998540734 50.02889221153541, 20.072270478885642 50.037435679426586, 20.076237826762487 50.04927682804872, 20.088336988981585 50.05257754767386, 20.09647122035438 50.0440358291773, 20.092504577928185 50.03219164111059, 20.092504577928185 50.03219164111059))",3462.2951136942856,49295.59374069558,264262.30227040756,8,15334174081.753727,9768.42438529699
875262c0cffffff,8270.028771043753,"POLYGON ((19.99552659887821 50.038022479289964, 19.98343124985499 50.03472576059516, 19.975310175618166 50.043259968068774, 19.9792827350409 50.05508914831057, 19.991375667834248 50.05838715406412, 19.999498457296948 50.04985469306597, 19.99552659887821 50.038022479289964, 19.99552659887821 50.038022479289964))",8838.406830678196,184674.62141622073,200402.6833255997,304,14865402755.027554,1087.3520810270152
875262cc8ffffff,0.0,"POLYGON ((19.83391233208983 50.07985348718512, 19.821830944826207 50.0765590464687, 19.813729422176838 50.08507130934665, 19.81770756695207 50.09687626975133, 19.829786538558373 50.100171989509775, 19.837889780908235 50.091661470367264, 19.83391233208983 50.07985348718512, 19.83391233208983 50.07985348718512))",6002.700276764473,62696.929230755275,408108.0146456741,17,15716937111.98171,20381.90975566297
875262d64ffffff,0.0,"POLYGON ((20.193054369548687 50.10270172200181, 20.18095458900016 50.09939412886293, 20.172811098134147 50.107931588008164, 20.176765682799058 50.11977488333664, 20.18886304269101 50.12308376232279, 20.197008238435266 50.11454806068436, 20.193054369548687 50.10270172200181, 20.193054369548687 50.10270172200181))",4002.318317704478,22529.656109855307,157602.48884234164,1,15622754880.957937,23690.61263553487
875262cf3ffffff,402.9297935828803,"POLYGON ((19.8706055947745 49.993259308442404, 19.858512797143728 49.989969722957746, 19.85040592130663 49.99850265633273, 19.85439012109937 50.010323436472305, 19.86648050551224 50.0136143101378, 19.874589103213538 50.005083116030136, 19.8706055947745 49.993259308442404, 19.8706055947745 49.993259308442404))",11388.760140484452,57793.9533413681,419401.23838779633,33,14881632254.602531,16908.549495240157
875262c0effffff,9579.629748488847,"POLYGON ((19.97945699544731 50.022893373167385, 19.967360967602453 50.01959822678374, 19.959241609835065 50.02813417918395, 19.96321656330568 50.03996353358987, 19.975310175618166 50.043259968068774, 19.98343124985499 50.03472576059516, 19.97945699544731 50.022893373167385, 19.97945699544731 50.022893373167385))",10677.838666286658,190881.71553494508,234963.7277811564,471,14864432052.416172,3935.686429335712
875262d5dffffff,0.0,"POLYGON ((20.075828342798392 50.113688948695646, 20.063736435876173 50.11038437120625, 20.055606797974733 50.11890983082056, 20.059567357869955 50.13073811425865, 20.071656845103487 50.134043973611135, 20.079788191991014 50.125520268211766, 20.075828342798392 50.113688948695646, 20.075828342798392 50.113688948695646))",4020.9280101224094,22345.040681262846,172845.8731235766,2,15636967347.583582,15238.034078445258
875262c2cffffff,8722.083028591313,"POLYGON ((20.052040534085602 50.042677248224244, 20.039942405997934 50.03937838771948, 20.031814747800748 50.04791634915995, 20.035783504702174 50.05975142294518, 20.047879215739503 50.06305157148369, 20.056008586787794 50.05451535875275, 20.052040534085602 50.042677248224244, 20.052040534085602 50.042677248224244))",7868.536135773455,77007.20415699008,210074.94981309026,65,14853035698.441387,5257.511433302028
875262d53ffffff,5951.236500784863,"POLYGON ((20.068106024640077 50.05781579291076, 20.056008586787794 50.05451535875275, 20.047879215739503 50.06305157148369, 20.05184557080251 50.07488646866167, 20.06394059091208 50.078188189814036, 20.072071673563112 50.06965372734372, 20.068106024640077 50.05781579291076, 20.068106024640077 50.05781579291076))",8245.633249135051,95671.59074671473,602607.6866831591,198,14854019738.77637,7760.882447186651
875262ce1ffffff,8447.512501432187,"POLYGON ((19.914685968968293 50.058957656429016, 19.902597581398535 50.05566207551142, 19.894486268586967 50.06418529872306, 19.89846162573633 50.07600235829265, 19.910547597348806 50.07929922225331, 19.91866062763103 50.07077774414858, 19.914685968968293 50.058957656429016, 19.914685968968293 50.058957656429016))",14730.81401447421,231422.47852487117,219240.11914439482,1762,14910148477.312649,10693.685980056081
875262cc4ffffff,6572.193593435628,"POLYGON ((19.882552044969344 50.0287273626951, 19.87046232296923 50.025434919763185, 19.862354448816134 50.033961628557115, 19.866334576577337 50.045779038810906, 19.878421884022753 50.04907276685425, 19.886531478124194 50.04054780007944, 19.882552044969344 50.0287273626951, 19.882552044969344 50.0287273626951))",5169.096208708948,65215.500520769725,548032.6561578051,18,14890241267.149586,13762.937477817068
875262c2dffffff,11309.149261016748,"POLYGON ((20.047879215739503 50.06305157148369, 20.035783504702174 50.05975142294518, 20.02765656654805 50.06828488504709, 20.03162362712386 50.08011674632044, 20.043716920479397 50.0834181808472, 20.05184557080251 50.07488646866167, 20.047879215739503 50.06305157148369, 20.047879215739503 50.06305157148369))",11422.646230653852,302495.576276317,177854.94349860796,1828,14860686727.138674,6383.037781000935
875262d74ffffff,671.513609305825,"POLYGON ((20.165121207103883 50.05200124438792, 20.153017589978184 50.048698092383276, 20.144876796262327 50.05724357102854, 20.14883791145938 50.06909044903932, 20.160939109928403 50.07239489103045, 20.169081611718816 50.063851165575564, 20.165121207103883 50.05200124438792, 20.165121207103883 50.05200124438792))",0.0,41144.203555006105,181070.09524324615,18,14828405753.27927,17947.355681937497
875262ce5ffffff,8723.834865957448,"POLYGON ((19.934889856422327 50.053727554987866, 19.922799724839518 50.05043168939784, 19.914685968968293 50.058957656429016, 19.91866062763103 50.07077774414858, 19.930748343185886 50.074074893784044, 19.938863815967885 50.06555067220216, 19.934889856422327 50.053727554987866, 19.934889856422327 50.053727554987866))",16266.578831574127,300834.4858628364,421743.7922147496,3341,16955687818.143105,8272.027843515076
875262ce0ffffff,15755.575961058676,"POLYGON ((19.918823375127392 50.03860839699714, 19.90673257222931 50.035314101160104, 19.89862053450945 50.04384181209567, 19.902597581398535 50.05566207551142, 19.914685968968293 50.058957656429016, 19.922799724839518 50.05043168939784, 19.918823375127392 50.03860839699714, 19.918823375127392 50.03860839699714))",9575.511352644715,162602.95413329385,1343376.2840586563,321,14884499699.909193,9622.905847102997
875262cf1ffffff,2864.846140664031,"POLYGON ((19.886681239136962 50.00837427181369, 19.874589103213538 50.005083116030136, 19.86648050551224 50.0136143101378, 19.87046232296923 50.025434919763185, 19.882552044969344 50.0287273626951, 19.890662363298738 50.02019790940074, 19.886681239136962 50.00837427181369, 19.886681239136962 50.00837427181369))",8038.753011084672,120322.93080277675,89850.4368271932,237,14882582921.636234,14189.7759718233
875262c11ffffff,0.0,"POLYGON ((19.971666803563153 49.96700555254738, 19.959565272342374 49.963714563048306, 19.951446197075338 49.97226124476395, 19.95542693382185 49.98409717557705, 19.96752605148299 49.98738945829342, 19.975646845821007 49.97884451752864, 19.971666803563153 49.96700555254738, 19.971666803563153 49.96700555254738))",3283.286752036297,50195.41010561411,601180.1655930593,10,16093627839.042082,12919.99429914507
875262c20ffffff,1086.271517801599,"POLYGON ((20.060360227073637 50.0019054631155, 20.048257266788728 49.99860918481883, 20.040128174314187 50.007156146837865, 20.04410032777349 50.01899764141678, 20.056200872277806 50.022295211841254, 20.064331678966322 50.01374999610917, 20.060360227073637 50.0019054631155, 20.060360227073637 50.0019054631155))",13995.427080930956,121492.86531912687,374180.0525645949,368,15394587437.888004,8807.598276629957
875262c18ffffff,2333.909969299629,"POLYGON ((19.947308575195002 49.99263936401202, 19.935211199316775 49.989347362797204, 19.927095278212857 49.997886800402505, 19.931075013898347 50.009716497943366, 19.943169975645127 50.01300978932409, 19.951287615701055 50.00447209354653, 19.947308575195002 49.99263936401202, 19.947308575195002 49.99263936401202))",16556.111229107526,112842.68663898556,591261.1415294651,195,14862506079.453373,10222.984849273462
875262d0dffffff,0.0,"POLYGON ((20.13298522161694 50.021696149291714, 20.12088020074075 50.01839615125992, 20.112742826933864 50.02694513161871, 20.116708763284947 50.03879236048161, 20.12881136688169 50.0420936505832, 20.13695045126919 50.03354642030325, 20.13298522161694 50.021696149291714, 20.13298522161694 50.021696149291714))",6490.788806751654,42179.921705287095,166623.1731176902,9,15320435134.054514,14506.342364768268
875262d62ffffff,0.0,"POLYGON ((20.156756026898968 50.09278080610422, 20.144657247719653 50.089475076178424, 20.136517888701924 50.09801153717237, 20.140475602017073 50.10985197303679, 20.152571961275967 50.11315898884645, 20.160713027001094 50.10462428345862, 20.156756026898968 50.09278080610422, 20.156756026898968 50.09278080610422))",0.0,20714.47242629307,14228.976390223012,4,15608956080.394161,19319.159436599173
875262cc3ffffff,3168.888423686433,"POLYGON ((19.84216105007117 50.03919343453579, 19.83007483336961 50.035901558000404, 19.82197185294806 50.04442278227773, 19.82595336802918 50.05623414229784, 19.838037170325364 50.059527301940264, 19.846141871808115 50.05100781900184, 19.84216105007117 50.03919343453579, 19.84216105007117 50.03919343453579))",8825.017929625506,74476.41287352488,1395481.129698478,34,14903664020.135403,18156.34355752926
875262cc1ffffff,6038.435810620462,"POLYGON ((19.85822742788953 50.05430126292037, 19.846141871808115 50.05100781900184, 19.838037170325364 50.059527301940264, 19.842016304960914 50.07133848646327, 19.854099445933304 50.074633212456256, 19.862205867241123 50.06611547239806, 19.85822742788953 50.05430126292037, 19.85822742788953 50.05430126292037))",5642.464409118055,103008.22585256567,1730283.187153146,84,14904620377.159128,16597.437452433307
875262c29ffffff,16748.540369049682,"POLYGON ((20.02765656654805 50.06828488504709, 20.015562584770894 50.06498502228005, 20.00743808132731 50.07351573525425, 20.01140584678801 50.08534456197235, 20.0234974109459 50.08864570972255, 20.03162362712386 50.08011674632044, 20.02765656654805 50.06828488504709, 20.02765656654805 50.06828488504709))",15828.639938858872,313350.52612542844,200917.66109255725,2309,14867359592.098814,5747.924157081455
875262cceffffff,0.0,"POLYGON ((19.838037170325364 50.059527301940264, 19.82595336802918 50.05623414229784, 19.8178511155392 50.064750885558325, 19.821830944826207 50.0765590464687, 19.83391233208983 50.07985348718512, 19.842016304960914 50.07133848646327, 19.838037170325364 50.059527301940264, 19.838037170325364 50.059527301940264))",6033.89041853006,69815.22341251417,164397.49013042805,30,14911339068.026596,18970.99064115994
875262cedffffff,0.0,"POLYGON ((19.906408263478856 50.09963309370714, 19.894324708450192 50.09633494874019, 19.886214851206663 50.104849198414165, 19.890186832745094 50.11665984609871, 19.902267970565543 50.1199592700365, 19.910379543916743 50.11144676786561, 19.906408263478856 50.09963309370714, 19.906408263478856 50.09963309370714))",6955.25179437967,62273.50808820581,252536.35105109046,39,14907520358.651264,15291.044006455675
875262c33ffffff,0.0,"POLYGON ((20.012120533868575 49.95648674496353, 20.00001552627774 49.9531951949474, 19.99189158391494 49.96174738649997, 19.995870931059528 49.97358938699572, 20.0079735249658 49.97688223225022, 20.01609918527601 49.96833178232062, 20.012120533868575 49.95648674496353, 20.012120533868575 49.95648674496353))",4133.358867902435,39779.84814260605,441524.2239050764,13,15391579032.302832,14206.519861630397
875262cc6ffffff,1445.951366137204,"POLYGON ((19.86648050551224 50.0136143101378, 19.85439012109937 50.010323436472305, 19.846283968131203 50.018851885740816, 19.85026647825379 50.03066946874729, 19.862354448816134 50.033961628557115, 19.87046232296923 50.025434919763185, 19.86648050551224 50.0136143101378, 19.86648050551224 50.0136143101378))",4845.899783218507,49193.16953078459,973818.3772485725,30,14889286987.509493,16035.706205618208
875262cc0ffffff,13059.722031921221,"POLYGON ((19.862354448816134 50.033961628557115, 19.85026647825379 50.03066946874729, 19.84216105007117 50.03919343453579, 19.846141871808115 50.05100781900184, 19.85822742788953 50.05430126292037, 19.866334576577337 50.045779038810906, 19.862354448816134 50.033961628557115, 19.862354448816134 50.033961628557115))",3391.7563289489426,67910.86602206052,968430.6313425867,29,14896949693.98024,15926.956120193317
8752666dcffffff,0.0,"POLYGON ((20.221687738740812 50.0566704864711, 20.209581411719505 50.053365184767266, 20.201434066540845 50.06191442665716, 20.205391342572234 50.073767215366374, 20.217495250151043 50.07707380803448, 20.225644301002543 50.0685263215813, 20.221687738740812 50.0566704864711, 20.221687738740812 50.0566704864711))",0.0,16515.84131463558,110096.08807666042,5,15558449338.11253,24295.48281389076
875262c74ffffff,9917.861785201392,"POLYGON ((20.0234974109459 50.08864570972255, 20.01140584678801 50.08534456197235, 20.00328206656872 50.09387077809129, 20.007248138316506 50.10569639173465, 20.019337284226953 50.10899882242485, 20.027462776498147 50.10047435708027, 20.0234974109459 50.08864570972255, 20.0234974109459 50.08864570972255))",12767.550090965247,284008.09123793175,255514.652799652,852,15662363056.1456,8944.808518196121
875262cd3ffffff,1665.0052064565232,"POLYGON ((19.814133891004435 49.98863659418197, 19.80204395030631 49.98534914016298, 19.79394369104727 49.993878321728616, 19.797931648142104 50.00569322081088, 19.810019176479624 50.00898196203352, 19.818121159946383 50.00045451751659, 19.814133891004435 49.98863659418197, 19.814133891004435 49.98863659418197))",2561.075801370941,42606.00068531465,368660.2997634285,1,15840519280.557999,22957.11555503591
875262ccaffffff,0.0,"POLYGON ((19.8178511155392 50.064750885558325, 19.80576906944662 50.0614580103432, 19.797669267733497 50.06997201541806, 19.801649791038553 50.08177715405685, 19.813729422176838 50.08507130934665, 19.821830944826207 50.0765590464687, 19.8178511155392 50.064750885558325, 19.8178511155392 50.064750885558325))",12229.394833662216,60699.0974699245,145053.73440974913,79,15761081990.285938,21355.121652144804
875262d5affffff,2324.6389316165205,"POLYGON ((20.043716920479397 50.0834181808472, 20.03162362712386 50.08011674632044, 20.0234974109459 50.08864570972255, 20.027462776498147 50.10047435708027, 20.03955365154266 50.10377707555097, 20.047681579207122 50.09524986326895, 20.043716920479397 50.0834181808472, 20.043716920479397 50.0834181808472))",9909.758402035019,144886.85197600763,155072.02461908536,308,14868345726.293684,8901.04095395907
875262ce9ffffff,1713.2474190002104,"POLYGON ((19.886214851206663 50.104849198414165, 19.874133042473535 50.10155134027287, 19.866025632551725 50.1100628512978, 19.869998314557215 50.121870473852724, 19.882077706156593 50.12516960996603, 19.890186832745094 50.11665984609871, 19.886214851206663 50.104849198414165, 19.886214851206663 50.104849198414165))",7406.746275813772,63878.0774275583,716530.5240756033,19,15676143841.889622,17560.49945590337
875262cc5ffffff,1700.4218394594193,"POLYGON ((19.878421884022753 50.04907276685425, 19.866334576577337 50.045779038810906, 19.85822742788953 50.05430126292037, 19.862205867241123 50.06611547239806, 19.87429075950271 50.06941048351688, 19.8823996274586 50.060890002629264, 19.878421884022753 50.04907276685425, 19.878421884022753 50.04907276685425))",2146.1324433780233,104111.35153963699,1143490.7917937017,149,14897907587.586817,14240.036998215332
875262c02ffffff,0.0,"POLYGON ((19.987747702825786 49.98213708159169, 19.975646845821007 49.97884451752864, 19.96752605148299 49.98738945829342, 19.971504396183057 49.999225221167286, 19.98360283892611 50.00251907741268, 19.991725351094225 49.99397587915118, 19.987747702825786 49.98213708159169, 19.987747702825786 49.98213708159169))",5246.789814406188,65511.18480353697,969497.2057630598,14,15343923099.947424,9940.580895768117
875262c0affffff,8136.097023018495,"POLYGON ((19.959241609835065 50.02813417918395, 19.947147321204273 50.02483931616287, 19.939030401647756 50.03337251990999, 19.943006053553436 50.0451988426405, 19.955097926718157 50.04849499275103, 19.96321656330568 50.03996353358987, 19.959241609835065 50.02813417918395, 19.959241609835065 50.02813417918395))",14826.848758524211,243081.81082157552,534262.1412272374,1099,14871115381.049631,5424.77439535712
875262c23ffffff,1988.8799194623934,"POLYGON ((20.040128174314187 50.007156146837865, 20.028026943471044 50.003860151288244, 20.01990028194545 50.0124043586494, 20.023873136346662 50.024242816162946, 20.035971951468706 50.02754010283085, 20.04410032777349 50.01899764141678, 20.040128174314187 50.007156146837865, 20.040128174314187 50.007156146837865))",10288.069552882043,138411.19345581273,364704.39059965545,322,14844417353.71213,6660.396105840452
875262cf6ffffff,0.0,"POLYGON ((19.894936714300794 49.96764503302226, 19.882839752433895 49.964356457650446, 19.87472971339703 49.97289662425912, 19.87871491410452 49.984723628395216, 19.890809463317655 49.988013494992565, 19.898921224340846 49.979475066776274, 19.894936714300794 49.96764503302226, 19.894936714300794 49.96764503302226))",5493.1848310449095,55461.7770716207,393511.9158832092,7,15634716121.919397,17351.425335290347
875262d66ffffff,0.0,"POLYGON ((20.176998302736763 50.08754760866371, 20.16489781162962 50.08424159100567, 20.156756026898968 50.09278080610422, 20.160713027001094 50.10462428345862, 20.172811098134147 50.107931588008164, 20.18095458900016 50.09939412886293, 20.176998302736763 50.08754760866371, 20.176998302736763 50.08754760866371))",6823.064168183115,35584.87058920558,117384.82708522087,9,14837050645.444527,20928.11908399522
875262c19ffffff,12695.553772212,"POLYGON ((19.943169975645127 50.01300978932409, 19.931075013898347 50.009716497943366, 19.92295981261384 50.01825144472858, 19.926937854666857 50.0300779404046, 19.939030401647756 50.03337251990999, 19.947147321204273 50.02483931616287, 19.943169975645127 50.01300978932409, 19.943169975645127 50.01300978932409))",14708.445140876916,255978.80891325936,303834.0557651188,1769,14870151353.085333,8195.323826650385
875262c53ffffff,2660.486018278906,"POLYGON ((19.926605865152787 50.09441453553341, 19.91452056625351 50.091116103890414, 19.906408263478856 50.09963309370714, 19.910379543916743 50.11144676786561, 19.922462425535027 50.11474647947914, 19.930576443857458 50.10623123751076, 19.926605865152787 50.09441453553341, 19.926605865152787 50.09441453553341))",12595.921139524688,150423.39918492275,62024.36115908371,383,15689517314.429678,13076.241797840083
875262c2effffff,1133.2925468018889,"POLYGON ((20.035971951468706 50.02754010283085, 20.023873136346662 50.024242816162946, 20.01574719224752 50.032782524761956, 20.019718349034775 50.044617773419866, 20.031814747800748 50.04791634915995, 20.039942405997934 50.03937838771948, 20.035971951468706 50.02754010283085, 20.035971951468706 50.02754010283085))",3224.2724162274662,82624.08209043587,182404.35135541155,41,14852056799.434782,3901.027305968235
